,date,State,Rt,Climate,Region,RtNormalized,ClimateNormalized
8619,5/30/2020,SC,1.274394974,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.106691983,0.675670529
8620,5/31/2020,SC,1.263154877,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.015531506,0.421328413
8621,6/1/2020,SC,1.251987782,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.924963097,-0.532454524
8622,6/2/2020,SC,1.238617079,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.816522782,-0.532454524
8623,6/3/2020,SC,1.227237579,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.724231707,0.039815238
8624,6/4/2020,SC,1.213728653,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.614670363,0.039815238
8625,6/5/2020,SC,1.200431272,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.506824711,0.612085
8626,6/6/2020,SC,1.188488688,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.409966859,0.802841587
8627,6/7/2020,SC,1.179313546,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.335553772,0.421328413
8628,6/8/2020,SC,1.164111266,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.212258832,0.421328413
8629,6/9/2020,SC,1.156443875,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.150074047,0.930012645
8630,6/10/2020,SC,1.144486412,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.053095522,0.612085
8631,6/11/2020,SC,1.134014577,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.968165875,0.675670529
8632,6/12/2020,SC,1.123552714,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.883317104,0.103400767
8633,6/13/2020,SC,1.119401547,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.849649925,-0.08735582
8634,6/14/2020,SC,1.109427204,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.768755084,-0.468868995
8635,6/15/2020,SC,1.099897594,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.691467158,-0.85038217
8636,6/16/2020,SC,1.097326063,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.670611289,-1.041138757
8637,6/17/2020,SC,1.086036387,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.579048712,-1.104724286
8638,6/18/2020,SC,1.074965079,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.489257164,-0.723211111
8639,6/19/2020,SC,1.064568334,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.404936519,0.294157354
8640,6/20/2020,SC,1.055935256,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.334919729,0.294157354
8641,6/21/2020,SC,1.046903922,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.261672967,0.802841587
8642,6/22/2020,SC,1.041484462,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.21771956,0.993598174
8643,6/23/2020,SC,1.030658488,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.129917743,0.675670529
8644,6/24/2020,SC,1.021451605,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.055247227,0.739256058
8645,6/25/2020,SC,1.011165791,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.028173735,0.357742883
8646,6/26/2020,SC,1.002609746,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.097565764,0.802841587
8647,6/27/2020,SC,0.994086906,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.166688491,0.739256058
8648,6/28/2020,SC,0.985949878,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.23268217,1.057183704
8649,6/29/2020,SC,0.97736954,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.302271223,1.247940291
8650,6/30/2020,SC,0.9682473,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.376255259,1.057183704
8651,7/1/2020,SC,0.963738926,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.412819492,0.993598174
8652,7/2/2020,SC,0.955765508,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.477486245,0.930012645
8653,7/3/2020,SC,0.949356435,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.529465703,0.866427116
8654,7/4/2020,SC,0.944917422,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.565467398,0.866427116
8655,7/5/2020,SC,0.940266372,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.603188775,0.548499471
8656,7/6/2020,SC,0.936540668,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.633405325,0.675670529
8657,7/7/2020,SC,0.933328631,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.659455885,0.166986296
8658,7/8/2020,SC,0.929090559,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.693827889,0.866427116
8659,7/9/2020,SC,0.927885955,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.70359758,0.866427116
8660,7/10/2020,SC,0.924382942,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.732008041,1.120769233
8661,7/11/2020,SC,0.926573556,87,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.71424152,1.438696878
8662,7/12/2020,SC,0.924282376,87.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.732823661,1.502282407
8663,7/13/2020,SC,0.9259762,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.719086252,1.057183704
8664,7/14/2020,SC,0.925256348,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.724924463,1.184354762
8665,7/15/2020,SC,0.927488782,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.706818769,1.057183704
8666,7/16/2020,SC,0.929742572,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.688539873,1.057183704
8667,7/17/2020,SC,0.937046621,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.629301898,0.930012645
8668,7/18/2020,SC,0.936565696,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.63320234,0.866427116
8669,7/19/2020,SC,0.937094246,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.628915645,1.120769233
8670,7/20/2020,SC,0.941274963,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.595008806,1.247940291
8671,7/21/2020,SC,0.944660591,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.567550372,1.184354762
8672,7/22/2020,SC,0.946058275,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.556214746,1.184354762
8673,7/23/2020,SC,0.947652505,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.543285074,1.057183704
8674,7/24/2020,SC,0.950403817,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.520971129,1.120769233
8675,7/25/2020,SC,0.952370586,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.505020056,0.930012645
8676,7/26/2020,SC,0.953115209,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.498980946,0.802841587
8677,7/27/2020,SC,0.957228791,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.465618592,1.120769233
8678,7/28/2020,SC,0.955725322,86,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.477812166,1.31152582
8679,7/29/2020,SC,0.95914359,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.450089012,0.993598174
8680,7/30/2020,SC,0.959124814,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.45024129,0.930012645
8681,7/31/2020,SC,0.957253419,86.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.465418852,1.375111349
8682,8/1/2020,SC,0.95822733,86.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.457520148,1.375111349
8683,8/2/2020,SC,0.962045864,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.42655072,1.120769233
8684,8/3/2020,SC,0.964405495,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.407413422,0.294157354
8685,8/4/2020,SC,0.965069195,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.402030621,0.612085
8686,8/5/2020,SC,0.970418723,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.358644383,0.675670529
8687,8/6/2020,SC,0.969102485,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.369319458,0.739256058
8688,8/7/2020,SC,0.969584087,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.365413525,0.930012645
8689,8/8/2020,SC,0.969454824,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.366461886,1.057183704
8690,8/9/2020,SC,0.970462721,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.358287546,1.057183704
8691,8/10/2020,SC,0.968678501,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.372758093,0.866427116
8692,8/11/2020,SC,0.966062917,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.393971244,0.866427116
8693,8/12/2020,SC,0.963220286,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.417025814,0.930012645
8694,8/13/2020,SC,0.960595288,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.438315316,0.675670529
8695,8/14/2020,SC,0.958178815,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.457913619,0.739256058
8696,8/15/2020,SC,0.956186165,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.474074594,0.930012645
8697,8/16/2020,SC,0.948226923,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.538626376,0.739256058
8698,8/17/2020,SC,0.938563739,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.616997627,0.484913942
8699,8/18/2020,SC,0.936749904,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.631708359,0.675670529
8700,8/19/2020,SC,0.927976669,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.702861863,0.675670529
8701,8/20/2020,SC,0.91628995,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.797644575,0.484913942
8702,8/21/2020,SC,0.911642981,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.835332853,0.612085
8703,8/22/2020,SC,0.905297495,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.886796602,0.357742883
8704,8/23/2020,SC,0.899839277,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.931064348,0.103400767
8705,8/24/2020,SC,0.892847749,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.987767686,0.294157354
8706,8/25/2020,SC,0.885991777,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.043371626,0.866427116
8707,8/26/2020,SC,0.884441042,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.05594854,1.057183704
8708,8/27/2020,SC,0.879696688,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.09442664,0.930012645
8709,8/28/2020,SC,0.873696746,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.143087926,1.057183704
8710,8/29/2020,SC,0.871406419,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.161663148,1.184354762
8711,8/30/2020,SC,0.867664205,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.192013599,0.866427116
8712,8/31/2020,SC,0.863743539,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.223811348,0.866427116
8713,9/1/2020,SC,0.866372095,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.202492989,1.247940291
8714,9/2/2020,SC,0.862859525,87,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.23098096,1.438696878
8715,9/3/2020,SC,0.859458594,87.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.258563506,1.502282407
8716,9/4/2020,SC,0.862957517,86.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.230186216,1.375111349
8717,9/5/2020,SC,0.857339308,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.275751535,0.993598174
8718,9/6/2020,SC,0.859036983,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.261982894,0.484913942
8719,9/7/2020,SC,0.860596465,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.249335039,0.230571825
8720,9/8/2020,SC,0.863553998,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.225348581,0.103400767
8721,9/9/2020,SC,0.867063115,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.196888615,0.548499471
8722,9/10/2020,SC,0.875234645,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.130615115,0.993598174
8723,9/11/2020,SC,0.87995836,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.092304403,0.930012645
8724,9/12/2020,SC,0.887340501,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.032433079,0.802841587
8725,9/13/2020,SC,0.894013007,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.978317103,0.675670529
8726,9/14/2020,SC,0.901398865,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.918415632,0.739256058
8727,9/15/2020,SC,0.915036459,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.807810754,0.166986296
8728,9/16/2020,SC,0.925248656,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.724986847,-0.405283466
8729,9/17/2020,SC,0.936597769,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.632942219,0.675670529
8730,9/18/2020,SC,0.94718172,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.547103278,0.039815238
8731,9/19/2020,SC,0.956937206,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.467983432,-0.913967699
8732,9/20/2020,SC,0.970824538,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.355353104,-1.104724286
8733,9/21/2020,SC,0.981056883,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.272365792,-1.231895344
8734,9/22/2020,SC,0.99182143,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.185062165,-1.486237461
8735,9/23/2020,SC,1.002897536,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.095231703,-1.359066403
8736,9/24/2020,SC,1.011082342,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.028850531,-0.659625582
8737,9/25/2020,SC,1.021920503,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.059050127,0.230571825
8738,9/26/2020,SC,1.027596521,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.105084294,0.103400767
8739,9/27/2020,SC,1.035624276,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.170191737,-0.214526879
8740,9/28/2020,SC,1.043849072,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.23689724,-0.278112408
8741,9/29/2020,SC,1.048732078,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.276499847,-0.214526879
8742,9/30/2020,SC,1.051398165,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.298122593,-1.104724286
8743,10/1/2020,SC,1.057474644,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.347404617,-1.041138757
8744,10/2/2020,SC,1.063045364,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.392584786,-1.231895344
8745,10/3/2020,SC,1.067573284,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.429307543,-1.486237461
8746,10/4/2020,SC,1.070203388,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.450638456,-1.231895344
8747,10/5/2020,SC,1.069295988,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.443279176,-1.041138757
8748,10/6/2020,SC,1.067177946,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.426101236,-0.913967699
8749,10/7/2020,SC,1.069617031,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.445882929,-0.023770291
8750,10/8/2020,SC,1.072590936,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.470002169,0.039815238
8751,10/9/2020,SC,1.069969007,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.448737557,-0.341697937
8752,10/10/2020,SC,1.070314911,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.45154294,0.357742883
8753,10/11/2020,SC,1.062371156,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.387116762,0.612085
8754,10/12/2020,SC,1.064919296,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.407782923,0.230571825
8755,10/13/2020,SC,1.060751797,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.373983287,0.294157354
8756,10/14/2020,SC,1.05989373,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.367024112,-0.150941349
8757,10/15/2020,SC,1.059773236,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.36604687,-0.08735582
8758,10/16/2020,SC,1.063157856,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.393497129,-0.08735582
8759,10/17/2020,SC,1.061018689,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.376147859,-1.54982299
8760,10/18/2020,SC,1.061469918,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.379807458,-1.295480873
8761,10/19/2020,SC,1.064144187,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.401496562,-0.659625582
8762,10/20/2020,SC,1.057254422,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.345618552,-0.468868995
8763,10/21/2020,SC,1.057060939,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.344049348,-0.023770291
8764,10/22/2020,SC,1.053150245,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.312332475,0.103400767
8765,10/23/2020,SC,1.053880816,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.31825762,-0.278112408
8766,10/24/2020,SC,1.050001119,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.286792141,-0.214526879
8767,10/25/2020,SC,1.050232052,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.288665076,0.039815238
8768,10/26/2020,SC,1.054869054,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.326272519,-0.85038217
8769,10/27/2020,SC,1.052934945,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.310586329,-0.659625582
8770,10/28/2020,SC,1.051589923,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.299677807,-0.214526879
8771,10/29/2020,SC,1.050893827,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.294032265,0.294157354
8772,10/30/2020,SC,1.05612378,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.336448714,-1.359066403
8773,10/31/2020,SC,1.047563666,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.267023684,-1.867750635
8774,4/1/2020,SD,1.32215866,56.5,"Region 08 CO, MT, ND, SD, UT, WY",2.471010139,-0.384961476
8775,4/2/2020,SD,1.263525093,40,"Region 08 CO, MT, ND, SD, UT, WY",1.939868859,-1.435018617
8776,4/3/2020,SD,1.202171114,24,"Region 08 CO, MT, ND, SD, UT, WY",1.384084305,-2.453255846
8777,4/4/2020,SD,1.153235481,30.5,"Region 08 CO, MT, ND, SD, UT, WY",0.940793267,-2.039596972
8778,4/5/2020,SD,1.105176201,44,"Region 08 CO, MT, ND, SD, UT, WY",0.50544081,-1.18045931
8779,4/6/2020,SD,1.065030127,59,"Region 08 CO, MT, ND, SD, UT, WY",0.141771359,-0.225861909
8780,4/7/2020,SD,1.02822873,60.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.191599816,-0.130402168
8781,4/8/2020,SD,0.998944772,46.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.456873101,-1.021359743
8782,4/9/2020,SD,0.974849554,31.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.675143378,-1.975957145
8783,4/10/2020,SD,0.955724356,37.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.848391957,-1.594118184
8784,4/11/2020,SD,0.938274658,46,"Region 08 CO, MT, ND, SD, UT, WY",-1.006462758,-1.053179657
8785,4/12/2020,SD,0.927197233,27.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.106809334,-2.230516452
8786,4/13/2020,SD,0.913812146,24,"Region 08 CO, MT, ND, SD, UT, WY",-1.228060225,-2.453255846
8787,4/14/2020,SD,0.906799127,25.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.291588748,-2.357796105
8788,4/15/2020,SD,0.900422099,29,"Region 08 CO, MT, ND, SD, UT, WY",-1.349356047,-2.135056712
8789,4/16/2020,SD,0.897726468,31.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.37377484,-1.975957145
8790,4/17/2020,SD,0.894271332,38.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.405073726,-1.530478357
8791,4/18/2020,SD,0.89052944,53.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.438970236,-0.575880956
8792,4/19/2020,SD,0.886432416,43,"Region 08 CO, MT, ND, SD, UT, WY",-1.476083765,-1.244099137
8793,4/20/2020,SD,0.886301557,51,"Region 08 CO, MT, ND, SD, UT, WY",-1.477269172,-0.734980523
8794,4/21/2020,SD,0.884714269,50,"Region 08 CO, MT, ND, SD, UT, WY",-1.491647867,-0.79862035
8795,4/22/2020,SD,0.881927543,64.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.516891857,0.124157139
8796,4/23/2020,SD,0.879774868,57.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.536392198,-0.321321649
8797,4/24/2020,SD,0.870717561,54.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.618439221,-0.512241129
8798,4/25/2020,SD,0.866486135,47.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.656770252,-0.957719916
8799,4/26/2020,SD,0.857965625,51,"Region 08 CO, MT, ND, SD, UT, WY",-1.733954616,-0.734980523
8800,4/27/2020,SD,0.853625985,64.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.773265919,0.124157139
8801,4/28/2020,SD,0.843302161,58.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.866785883,-0.257681822
8802,4/29/2020,SD,0.840961204,57.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.887991806,-0.321321649
8803,4/30/2020,SD,0.834448273,54.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.946990204,-0.512241129
8804,5/1/2020,SD,0.829221913,72.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.994333998,0.633275753
8805,5/2/2020,SD,0.822100955,60,"Region 08 CO, MT, ND, SD, UT, WY",-2.058840303,-0.162222082
8806,5/3/2020,SD,0.818720538,59.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.089462336,-0.194041995
8807,5/4/2020,SD,0.816819221,53.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.106685712,-0.575880956
8808,5/5/2020,SD,0.813871278,49.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.133390111,-0.830440263
8809,5/6/2020,SD,0.813985133,53.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.132358738,-0.575880956
8810,5/7/2020,SD,0.811759608,48,"Region 08 CO, MT, ND, SD, UT, WY",-2.152519002,-0.925900003
8811,5/8/2020,SD,0.815595824,45.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.117768043,-1.08499957
8812,5/9/2020,SD,0.819739525,49,"Region 08 CO, MT, ND, SD, UT, WY",-2.080231684,-0.862260176
8813,5/10/2020,SD,0.819506652,42,"Region 08 CO, MT, ND, SD, UT, WY",-2.0823412,-1.307738964
8814,5/11/2020,SD,0.824680218,46,"Region 08 CO, MT, ND, SD, UT, WY",-2.035475648,-1.053179657
8815,5/12/2020,SD,0.828004696,46.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.005360348,-1.021359743
8816,5/13/2020,SD,0.835191286,51.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.940259505,-0.703160609
8817,5/14/2020,SD,0.842537993,61,"Region 08 CO, MT, ND, SD, UT, WY",-1.873708218,-0.098582255
8818,5/15/2020,SD,0.854170131,56,"Region 08 CO, MT, ND, SD, UT, WY",-1.768336688,-0.416781389
8819,5/16/2020,SD,0.867924505,56.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.643740553,-0.384961476
8820,5/17/2020,SD,0.882626221,56.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.510562774,-0.384961476
8821,5/18/2020,SD,0.901098447,55.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.343229244,-0.448601302
8822,5/19/2020,SD,0.919798316,56,"Region 08 CO, MT, ND, SD, UT, WY",-1.173833574,-0.416781389
8823,5/20/2020,SD,0.936724037,63,"Region 08 CO, MT, ND, SD, UT, WY",-1.0205093,0.028697399
8824,5/21/2020,SD,0.955597789,64,"Region 08 CO, MT, ND, SD, UT, WY",-0.849538484,0.092337225
8825,5/22/2020,SD,0.970182379,64,"Region 08 CO, MT, ND, SD, UT, WY",-0.717421708,0.092337225
8826,5/23/2020,SD,0.985201281,68,"Region 08 CO, MT, ND, SD, UT, WY",-0.58137065,0.346896532
8827,5/24/2020,SD,0.999150791,70,"Region 08 CO, MT, ND, SD, UT, WY",-0.455006846,0.474176186
8828,5/25/2020,SD,1.019932065,63,"Region 08 CO, MT, ND, SD, UT, WY",-0.266756445,0.028697399
8829,5/26/2020,SD,1.034193016,62,"Region 08 CO, MT, ND, SD, UT, WY",-0.137571404,-0.034942428
8830,5/27/2020,SD,1.04582766,66,"Region 08 CO, MT, ND, SD, UT, WY",-0.032177173,0.219616879
8831,5/28/2020,SD,1.059699764,65.5,"Region 08 CO, MT, ND, SD, UT, WY",0.093485437,0.187796965
8832,5/29/2020,SD,1.073765142,61.5,"Region 08 CO, MT, ND, SD, UT, WY",0.22089885,-0.066762342
8833,5/30/2020,SD,1.080359836,63.5,"Region 08 CO, MT, ND, SD, UT, WY",0.28063791,0.060517312
8834,5/31/2020,SD,1.084165761,66.5,"Region 08 CO, MT, ND, SD, UT, WY",0.315114473,0.251436792
8835,6/1/2020,SD,1.085584068,82,"Region 08 CO, MT, ND, SD, UT, WY",0.327962428,1.237854107
8836,6/2/2020,SD,1.09280339,80,"Region 08 CO, MT, ND, SD, UT, WY",0.393359778,1.110574454
8837,6/3/2020,SD,1.091052793,73,"Region 08 CO, MT, ND, SD, UT, WY",0.377501723,0.665095666
8838,6/4/2020,SD,1.093615414,74,"Region 08 CO, MT, ND, SD, UT, WY",0.400715624,0.728735493
8839,6/5/2020,SD,1.094693311,70.5,"Region 08 CO, MT, ND, SD, UT, WY",0.410479921,0.505996099
