date,State,Rt,Climate,Region
8/21/2020,ME,0.96288613,61,"Region 01 CT,MA,ME,NH,RI,VT"
8/22/2020,ME,0.964745098,62,"Region 01 CT,MA,ME,NH,RI,VT"
8/23/2020,ME,0.967254764,64.5,"Region 01 CT,MA,ME,NH,RI,VT"
8/24/2020,ME,0.970634683,65,"Region 01 CT,MA,ME,NH,RI,VT"
8/25/2020,ME,0.97310375,67.5,"Region 01 CT,MA,ME,NH,RI,VT"
8/26/2020,ME,0.974829687,57.5,"Region 01 CT,MA,ME,NH,RI,VT"
8/27/2020,ME,0.976766588,56.5,"Region 01 CT,MA,ME,NH,RI,VT"
8/28/2020,ME,0.979084339,59,"Region 01 CT,MA,ME,NH,RI,VT"
8/29/2020,ME,0.979460024,51.5,"Region 01 CT,MA,ME,NH,RI,VT"
8/30/2020,ME,0.977130759,56.5,"Region 01 CT,MA,ME,NH,RI,VT"
8/31/2020,ME,0.975076668,56.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/1/2020,ME,0.973339798,59,"Region 01 CT,MA,ME,NH,RI,VT"
9/2/2020,ME,0.966050173,63,"Region 01 CT,MA,ME,NH,RI,VT"
9/3/2020,ME,0.963281871,69,"Region 01 CT,MA,ME,NH,RI,VT"
9/4/2020,ME,0.96164646,65,"Region 01 CT,MA,ME,NH,RI,VT"
9/5/2020,ME,0.959588305,59,"Region 01 CT,MA,ME,NH,RI,VT"
9/6/2020,ME,0.956794783,56.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/7/2020,ME,0.954620136,59.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/8/2020,ME,0.955953249,68,"Region 01 CT,MA,ME,NH,RI,VT"
9/9/2020,ME,0.954495275,57,"Region 01 CT,MA,ME,NH,RI,VT"
9/10/2020,ME,0.953807197,55,"Region 01 CT,MA,ME,NH,RI,VT"
9/11/2020,ME,0.949629444,53.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/12/2020,ME,0.953292336,54.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/13/2020,ME,0.95179039,59.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/14/2020,ME,0.950694398,53.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/15/2020,ME,0.95356509,48.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/16/2020,ME,0.955531726,57,"Region 01 CT,MA,ME,NH,RI,VT"
9/17/2020,ME,0.959122276,50,"Region 01 CT,MA,ME,NH,RI,VT"
9/18/2020,ME,0.962294477,44.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/19/2020,ME,0.966015546,47,"Region 01 CT,MA,ME,NH,RI,VT"
9/20/2020,ME,0.968892897,44,"Region 01 CT,MA,ME,NH,RI,VT"
9/21/2020,ME,0.97271241,45.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/22/2020,ME,0.980554509,46.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/23/2020,ME,0.985897853,60,"Region 01 CT,MA,ME,NH,RI,VT"
9/24/2020,ME,0.986839164,56,"Region 01 CT,MA,ME,NH,RI,VT"
9/25/2020,ME,0.995928699,49.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/26/2020,ME,1.00291054,59,"Region 01 CT,MA,ME,NH,RI,VT"
9/27/2020,ME,1.012753569,66.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/28/2020,ME,1.020977894,69.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/29/2020,ME,1.030854076,74.5,"Region 01 CT,MA,ME,NH,RI,VT"
9/30/2020,ME,1.045205133,63,"Region 01 CT,MA,ME,NH,RI,VT"
10/1/2020,ME,1.052668716,57.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/2/2020,ME,1.066245683,50,"Region 01 CT,MA,ME,NH,RI,VT"
10/3/2020,ME,1.080595065,48.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/4/2020,ME,1.091339583,43.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/5/2020,ME,1.103833277,47.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/6/2020,ME,1.117101792,52.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/7/2020,ME,1.125513088,56.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/8/2020,ME,1.138234643,44,"Region 01 CT,MA,ME,NH,RI,VT"
10/9/2020,ME,1.149333396,42.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/10/2020,ME,1.156444731,56,"Region 01 CT,MA,ME,NH,RI,VT"
10/11/2020,ME,1.171753667,38.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/12/2020,ME,1.175756801,39,"Region 01 CT,MA,ME,NH,RI,VT"
10/13/2020,ME,1.187488078,42,"Region 01 CT,MA,ME,NH,RI,VT"
10/14/2020,ME,1.193468502,48,"Region 01 CT,MA,ME,NH,RI,VT"
10/15/2020,ME,1.197176525,50,"Region 01 CT,MA,ME,NH,RI,VT"
10/16/2020,ME,1.198842142,54.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/17/2020,ME,1.204510871,42,"Region 01 CT,MA,ME,NH,RI,VT"
10/18/2020,ME,1.201824408,43.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/19/2020,ME,1.19778376,47.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/20/2020,ME,1.193611756,46.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/21/2020,ME,1.200258377,41.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/22/2020,ME,1.203540806,48.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/23/2020,ME,1.202897856,48,"Region 01 CT,MA,ME,NH,RI,VT"
10/24/2020,ME,1.200405947,45.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/25/2020,ME,1.198183955,33.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/26/2020,ME,1.19781892,30,"Region 01 CT,MA,ME,NH,RI,VT"
10/27/2020,ME,1.190921399,33.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/28/2020,ME,1.192307777,31.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/29/2020,ME,1.188536118,35.5,"Region 01 CT,MA,ME,NH,RI,VT"
10/30/2020,ME,1.195851062,29,"Region 01 CT,MA,ME,NH,RI,VT"
10/31/2020,ME,1.202799118,28.5,"Region 01 CT,MA,ME,NH,RI,VT"
4/1/2020,MI,0.83711421,45,"Region 05 IL, IN, MI, MN, OH, WI"
4/2/2020,MI,0.835069821,48.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/3/2020,MI,0.831058304,50,"Region 05 IL, IN, MI, MN, OH, WI"
4/4/2020,MI,0.8303099,48.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/5/2020,MI,0.824423322,49,"Region 05 IL, IN, MI, MN, OH, WI"
4/6/2020,MI,0.82071819,45.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/7/2020,MI,0.816181393,57,"Region 05 IL, IN, MI, MN, OH, WI"
4/8/2020,MI,0.813344151,61,"Region 05 IL, IN, MI, MN, OH, WI"
4/9/2020,MI,0.809374168,42,"Region 05 IL, IN, MI, MN, OH, WI"
4/10/2020,MI,0.80547169,39.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/11/2020,MI,0.801178912,44,"Region 05 IL, IN, MI, MN, OH, WI"
4/12/2020,MI,0.799101025,53,"Region 05 IL, IN, MI, MN, OH, WI"
4/13/2020,MI,0.794710882,45,"Region 05 IL, IN, MI, MN, OH, WI"
4/14/2020,MI,0.791060193,36.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/15/2020,MI,0.786862058,33.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/16/2020,MI,0.783459819,34.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/17/2020,MI,0.778018794,33.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/18/2020,MI,0.775148953,40.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/19/2020,MI,0.770612062,49,"Region 05 IL, IN, MI, MN, OH, WI"
4/20/2020,MI,0.768593496,44,"Region 05 IL, IN, MI, MN, OH, WI"
4/21/2020,MI,0.766778521,39,"Region 05 IL, IN, MI, MN, OH, WI"
4/22/2020,MI,0.764140581,32.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/23/2020,MI,0.759921878,39.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/24/2020,MI,0.754607928,51.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/25/2020,MI,0.752208549,46,"Region 05 IL, IN, MI, MN, OH, WI"
4/26/2020,MI,0.748711564,54,"Region 05 IL, IN, MI, MN, OH, WI"
4/27/2020,MI,0.744487586,50,"Region 05 IL, IN, MI, MN, OH, WI"
4/28/2020,MI,0.741350688,57.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/29/2020,MI,0.738606431,62,"Region 05 IL, IN, MI, MN, OH, WI"
4/30/2020,MI,0.734284047,50.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/1/2020,MI,0.73211221,55.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/2/2020,MI,0.729284505,66,"Region 05 IL, IN, MI, MN, OH, WI"
5/3/2020,MI,0.730167379,60,"Region 05 IL, IN, MI, MN, OH, WI"
5/4/2020,MI,0.727460232,50,"Region 05 IL, IN, MI, MN, OH, WI"
5/5/2020,MI,0.72926393,45.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/6/2020,MI,0.729190071,49.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/7/2020,MI,0.729520359,52,"Region 05 IL, IN, MI, MN, OH, WI"
5/8/2020,MI,0.735491052,38.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/9/2020,MI,0.73688638,40,"Region 05 IL, IN, MI, MN, OH, WI"
5/10/2020,MI,0.743522605,47,"Region 05 IL, IN, MI, MN, OH, WI"
5/11/2020,MI,0.746295692,40.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/12/2020,MI,0.75264219,47,"Region 05 IL, IN, MI, MN, OH, WI"
5/13/2020,MI,0.76242361,44.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/14/2020,MI,0.772700185,52.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/15/2020,MI,0.782196949,64.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/16/2020,MI,0.796971887,60.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/17/2020,MI,0.809176834,56.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/18/2020,MI,0.827214423,58,"Region 05 IL, IN, MI, MN, OH, WI"
5/19/2020,MI,0.842280435,62,"Region 05 IL, IN, MI, MN, OH, WI"
5/20/2020,MI,0.859553275,57.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/21/2020,MI,0.880152194,61,"Region 05 IL, IN, MI, MN, OH, WI"
5/22/2020,MI,0.903593361,61.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/23/2020,MI,0.92488418,65,"Region 05 IL, IN, MI, MN, OH, WI"
5/24/2020,MI,0.946065422,73.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/25/2020,MI,0.972391238,75,"Region 05 IL, IN, MI, MN, OH, WI"
5/26/2020,MI,0.993764336,77,"Region 05 IL, IN, MI, MN, OH, WI"
5/27/2020,MI,1.019950129,72.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/28/2020,MI,1.044683852,73.5,"Region 05 IL, IN, MI, MN, OH, WI"
5/29/2020,MI,1.064189235,67,"Region 05 IL, IN, MI, MN, OH, WI"
5/30/2020,MI,1.08898019,61,"Region 05 IL, IN, MI, MN, OH, WI"
5/31/2020,MI,1.113013878,55,"Region 05 IL, IN, MI, MN, OH, WI"
6/1/2020,MI,1.132650494,60.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/2/2020,MI,1.14993947,73.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/3/2020,MI,1.159370466,75.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/4/2020,MI,1.171225966,72.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/5/2020,MI,1.181311986,77,"Region 05 IL, IN, MI, MN, OH, WI"
6/6/2020,MI,1.188468621,72,"Region 05 IL, IN, MI, MN, OH, WI"
6/7/2020,MI,1.18962056,65.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/8/2020,MI,1.191158442,68,"Region 05 IL, IN, MI, MN, OH, WI"
6/9/2020,MI,1.191169271,74,"Region 05 IL, IN, MI, MN, OH, WI"
6/10/2020,MI,1.184987985,79.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/11/2020,MI,1.180427241,69,"Region 05 IL, IN, MI, MN, OH, WI"
6/12/2020,MI,1.177240486,65,"Region 05 IL, IN, MI, MN, OH, WI"
6/13/2020,MI,1.163433541,58.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/14/2020,MI,1.156135644,58,"Region 05 IL, IN, MI, MN, OH, WI"
6/15/2020,MI,1.144198939,63,"Region 05 IL, IN, MI, MN, OH, WI"
6/16/2020,MI,1.136221771,69,"Region 05 IL, IN, MI, MN, OH, WI"
6/17/2020,MI,1.128925512,70.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/18/2020,MI,1.117013503,74,"Region 05 IL, IN, MI, MN, OH, WI"
6/19/2020,MI,1.102889304,74.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/20/2020,MI,1.096128107,77,"Region 05 IL, IN, MI, MN, OH, WI"
6/21/2020,MI,1.084739681,77,"Region 05 IL, IN, MI, MN, OH, WI"
6/22/2020,MI,1.076857756,76,"Region 05 IL, IN, MI, MN, OH, WI"
6/23/2020,MI,1.069761976,71,"Region 05 IL, IN, MI, MN, OH, WI"
6/24/2020,MI,1.062816727,68.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/25/2020,MI,1.05070649,69.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/26/2020,MI,1.040651808,72,"Region 05 IL, IN, MI, MN, OH, WI"
6/27/2020,MI,1.031447116,76.5,"Region 05 IL, IN, MI, MN, OH, WI"
6/28/2020,MI,1.027189076,75,"Region 05 IL, IN, MI, MN, OH, WI"
6/29/2020,MI,1.023034766,76,"Region 05 IL, IN, MI, MN, OH, WI"
6/30/2020,MI,1.0166833,75.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/1/2020,MI,1.009743381,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/2/2020,MI,1.002434864,78.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/3/2020,MI,1.000487353,82,"Region 05 IL, IN, MI, MN, OH, WI"
7/4/2020,MI,0.994977407,81,"Region 05 IL, IN, MI, MN, OH, WI"
7/5/2020,MI,0.993775428,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/6/2020,MI,0.990230366,82,"Region 05 IL, IN, MI, MN, OH, WI"
7/7/2020,MI,0.989451085,81.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/8/2020,MI,0.986162498,81.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/9/2020,MI,0.986824042,82,"Region 05 IL, IN, MI, MN, OH, WI"
7/10/2020,MI,0.983925809,79,"Region 05 IL, IN, MI, MN, OH, WI"
7/11/2020,MI,0.987305801,76,"Region 05 IL, IN, MI, MN, OH, WI"
7/12/2020,MI,0.986390801,75,"Region 05 IL, IN, MI, MN, OH, WI"
7/13/2020,MI,0.987937279,72.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/14/2020,MI,0.987119068,73.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/15/2020,MI,0.985679065,78,"Region 05 IL, IN, MI, MN, OH, WI"
7/16/2020,MI,0.990891248,74.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/17/2020,MI,0.990859609,76,"Region 05 IL, IN, MI, MN, OH, WI"
7/18/2020,MI,0.992149673,79.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/19/2020,MI,0.993284856,78,"Region 05 IL, IN, MI, MN, OH, WI"
7/20/2020,MI,0.996042194,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/21/2020,MI,0.998318353,74.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/22/2020,MI,0.997908713,77,"Region 05 IL, IN, MI, MN, OH, WI"
7/23/2020,MI,1.000214763,77,"Region 05 IL, IN, MI, MN, OH, WI"
7/24/2020,MI,0.999721995,73.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/25/2020,MI,1.001044755,76.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/26/2020,MI,1.000616952,79.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/27/2020,MI,1.002669269,78.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/28/2020,MI,1.008648233,75.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/29/2020,MI,1.012017782,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/30/2020,MI,1.011139633,75.5,"Region 05 IL, IN, MI, MN, OH, WI"
7/31/2020,MI,1.010490921,74,"Region 05 IL, IN, MI, MN, OH, WI"
8/1/2020,MI,1.012294704,72.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/2/2020,MI,1.012375464,70,"Region 05 IL, IN, MI, MN, OH, WI"
8/3/2020,MI,1.011086511,74.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/4/2020,MI,1.013928424,69,"Region 05 IL, IN, MI, MN, OH, WI"
8/5/2020,MI,1.021235581,66,"Region 05 IL, IN, MI, MN, OH, WI"
8/6/2020,MI,1.018032346,68.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/7/2020,MI,1.019221197,70,"Region 05 IL, IN, MI, MN, OH, WI"
8/8/2020,MI,1.016645994,73,"Region 05 IL, IN, MI, MN, OH, WI"
8/9/2020,MI,1.016784108,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/10/2020,MI,1.016406498,80,"Region 05 IL, IN, MI, MN, OH, WI"
8/11/2020,MI,1.016056631,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/12/2020,MI,1.016631619,73,"Region 05 IL, IN, MI, MN, OH, WI"
8/13/2020,MI,1.015342846,74,"Region 05 IL, IN, MI, MN, OH, WI"
8/14/2020,MI,1.01066177,77.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/15/2020,MI,1.014070897,78.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/16/2020,MI,1.011531799,74,"Region 05 IL, IN, MI, MN, OH, WI"
8/17/2020,MI,1.010616061,72.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/18/2020,MI,1.009472612,68.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/19/2020,MI,1.006724413,67.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/20/2020,MI,1.011062904,69,"Region 05 IL, IN, MI, MN, OH, WI"
8/21/2020,MI,1.010128771,74,"Region 05 IL, IN, MI, MN, OH, WI"
8/22/2020,MI,1.010956468,76.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/23/2020,MI,1.006905474,78,"Region 05 IL, IN, MI, MN, OH, WI"
8/24/2020,MI,1.004602549,78.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/25/2020,MI,1.004763806,78.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/26/2020,MI,1.001166168,77,"Region 05 IL, IN, MI, MN, OH, WI"
8/27/2020,MI,1.004291733,83.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/28/2020,MI,1.001894005,73.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/29/2020,MI,1.002242382,70.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/30/2020,MI,1.005277098,66.5,"Region 05 IL, IN, MI, MN, OH, WI"
8/31/2020,MI,1.004173648,70,"Region 05 IL, IN, MI, MN, OH, WI"
9/1/2020,MI,1.007201954,74,"Region 05 IL, IN, MI, MN, OH, WI"
9/2/2020,MI,1.008658117,72,"Region 05 IL, IN, MI, MN, OH, WI"
9/3/2020,MI,1.01044805,73,"Region 05 IL, IN, MI, MN, OH, WI"
9/4/2020,MI,1.012982693,65.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/5/2020,MI,1.019024936,65.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/6/2020,MI,1.021411655,63,"Region 05 IL, IN, MI, MN, OH, WI"
9/7/2020,MI,1.023771448,74,"Region 05 IL, IN, MI, MN, OH, WI"
9/8/2020,MI,1.031045199,61.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/9/2020,MI,1.035226328,64,"Region 05 IL, IN, MI, MN, OH, WI"
9/10/2020,MI,1.042425525,61,"Region 05 IL, IN, MI, MN, OH, WI"
9/11/2020,MI,1.046652852,61.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/12/2020,MI,1.048859493,67,"Region 05 IL, IN, MI, MN, OH, WI"
9/13/2020,MI,1.053606678,67.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/14/2020,MI,1.056350661,60,"Region 05 IL, IN, MI, MN, OH, WI"
9/15/2020,MI,1.058768913,60,"Region 05 IL, IN, MI, MN, OH, WI"
9/16/2020,MI,1.063835166,64,"Region 05 IL, IN, MI, MN, OH, WI"
9/17/2020,MI,1.069544542,60.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/18/2020,MI,1.076357598,53.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/19/2020,MI,1.080842345,51,"Region 05 IL, IN, MI, MN, OH, WI"
9/20/2020,MI,1.083254453,55,"Region 05 IL, IN, MI, MN, OH, WI"
9/21/2020,MI,1.086416571,57.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/22/2020,MI,1.093052359,60.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/23/2020,MI,1.099604263,65.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/24/2020,MI,1.103976505,67,"Region 05 IL, IN, MI, MN, OH, WI"
9/25/2020,MI,1.108836739,66,"Region 05 IL, IN, MI, MN, OH, WI"
9/26/2020,MI,1.117125143,69.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/27/2020,MI,1.121991818,71.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/28/2020,MI,1.127055215,60,"Region 05 IL, IN, MI, MN, OH, WI"
9/29/2020,MI,1.13132773,54.5,"Region 05 IL, IN, MI, MN, OH, WI"
9/30/2020,MI,1.133080753,55.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/1/2020,MI,1.13820908,53.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/2/2020,MI,1.141419058,48,"Region 05 IL, IN, MI, MN, OH, WI"
10/3/2020,MI,1.147238972,48,"Region 05 IL, IN, MI, MN, OH, WI"
10/4/2020,MI,1.15661306,49.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/5/2020,MI,1.154869031,49,"Region 05 IL, IN, MI, MN, OH, WI"
10/6/2020,MI,1.160859448,58,"Region 05 IL, IN, MI, MN, OH, WI"
10/7/2020,MI,1.164342992,61.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/8/2020,MI,1.166425591,56,"Region 05 IL, IN, MI, MN, OH, WI"
10/9/2020,MI,1.174310683,60,"Region 05 IL, IN, MI, MN, OH, WI"
10/10/2020,MI,1.177821336,66,"Region 05 IL, IN, MI, MN, OH, WI"
10/11/2020,MI,1.182797237,59,"Region 05 IL, IN, MI, MN, OH, WI"
10/12/2020,MI,1.185854305,61.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/13/2020,MI,1.192747702,56,"Region 05 IL, IN, MI, MN, OH, WI"
10/14/2020,MI,1.196302284,54.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/15/2020,MI,1.196007603,55,"Region 05 IL, IN, MI, MN, OH, WI"
10/16/2020,MI,1.200364093,44.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/17/2020,MI,1.199538678,45.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/18/2020,MI,1.203164551,51.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/19/2020,MI,1.198821674,44.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/20/2020,MI,1.199426449,47.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/21/2020,MI,1.203014368,55,"Region 05 IL, IN, MI, MN, OH, WI"
10/22/2020,MI,1.199016744,53.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/23/2020,MI,1.204312893,62,"Region 05 IL, IN, MI, MN, OH, WI"
10/24/2020,MI,1.199708824,44,"Region 05 IL, IN, MI, MN, OH, WI"
10/25/2020,MI,1.197378164,41,"Region 05 IL, IN, MI, MN, OH, WI"
10/26/2020,MI,1.198892051,44.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/27/2020,MI,1.196524842,40,"Region 05 IL, IN, MI, MN, OH, WI"
10/28/2020,MI,1.20078922,47.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/29/2020,MI,1.203317498,47.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/30/2020,MI,1.203738506,38.5,"Region 05 IL, IN, MI, MN, OH, WI"
10/31/2020,MI,1.195439623,39.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/1/2020,MN,1.419062179,44.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/2/2020,MN,1.418009139,50.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/3/2020,MN,1.425892597,32.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/4/2020,MN,1.422695758,32,"Region 05 IL, IN, MI, MN, OH, WI"
4/5/2020,MN,1.415528767,42.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/6/2020,MN,1.399011178,51.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/7/2020,MN,1.380058824,59.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/8/2020,MN,1.369172767,46,"Region 05 IL, IN, MI, MN, OH, WI"
4/9/2020,MN,1.349526537,36,"Region 05 IL, IN, MI, MN, OH, WI"
4/10/2020,MN,1.32549191,38,"Region 05 IL, IN, MI, MN, OH, WI"
4/11/2020,MN,1.29582692,47.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/12/2020,MN,1.268355633,36.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/13/2020,MN,1.236002182,30,"Region 05 IL, IN, MI, MN, OH, WI"
4/14/2020,MN,1.20374951,25.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/15/2020,MN,1.16658441,27,"Region 05 IL, IN, MI, MN, OH, WI"
4/16/2020,MN,1.131348624,36,"Region 05 IL, IN, MI, MN, OH, WI"
4/17/2020,MN,1.098572036,39,"Region 05 IL, IN, MI, MN, OH, WI"
4/18/2020,MN,1.069687881,53,"Region 05 IL, IN, MI, MN, OH, WI"
4/19/2020,MN,1.040007511,43,"Region 05 IL, IN, MI, MN, OH, WI"
4/20/2020,MN,1.010276915,48,"Region 05 IL, IN, MI, MN, OH, WI"
4/21/2020,MN,0.980626799,39.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/22/2020,MN,0.960843354,55,"Region 05 IL, IN, MI, MN, OH, WI"
4/23/2020,MN,0.940047783,48,"Region 05 IL, IN, MI, MN, OH, WI"
4/24/2020,MN,0.917891417,54.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/25/2020,MN,0.898361371,56.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/26/2020,MN,0.879763531,56.5,"Region 05 IL, IN, MI, MN, OH, WI"
4/27/2020,MN,0.864103081,63,"Region 05 IL, IN, MI, MN, OH, WI"
4/28/2020,MN,0.843833461,54,"Region 05 IL, IN, MI, MN, OH, WI"
4/29/2020,MN,0.83223921,52,"Region 05 IL, IN, MI, MN, OH, WI"
4/30/2020,MN,0.819527285,56,"Region 05 IL, IN, MI, MN, OH, WI"
5/1/2020,MN,0.805462253,65.5,"Region 05 IL, IN, MI, MN, OH, WI"
